"Time"	"Function"	"Ncol"	"Nrow"	"Type"
5133015	"colSums"	100	10000	"data.frame"
2970434	"loop"	100	10000	"data.frame"
3182618	"loop"	100	10000	"data.frame"
16478027	"apply"	100	10000	"data.frame"
5949434	"colSums"	100	10000	"data.frame"
7092650	"colSums"	100	10000	"data.frame"
3196565	"loop"	100	10000	"data.frame"
3381708	"loop"	100	10000	"data.frame"
3356135	"loop"	100	10000	"data.frame"
3289618	"loop"	100	10000	"data.frame"
15302792	"apply"	100	10000	"data.frame"
4570041	"loop"	100	10000	"data.frame"
4514616	"loop"	100	10000	"data.frame"
22717952	"apply"	100	10000	"data.frame"
10242601	"colSums"	100	10000	"data.frame"
20563252	"apply"	100	10000	"data.frame"
5926548	"colSums"	100	10000	"data.frame"
4767520	"loop"	100	10000	"data.frame"
8140237	"colSums"	100	10000	"data.frame"
15023551	"apply"	100	10000	"data.frame"
7032999	"colSums"	100	10000	"data.frame"
19185874	"apply"	100	10000	"data.frame"
2718481	"loop"	100	10000	"data.frame"
3758446	"loop"	100	10000	"data.frame"
75230223	"apply"	100	10000	"data.frame"
7106869	"colSums"	100	10000	"data.frame"
4410726	"loop"	100	10000	"data.frame"
14162678	"apply"	100	10000	"data.frame"
4912352	"colSums"	100	10000	"data.frame"
14582663	"apply"	100	10000	"data.frame"
4890569	"colSums"	100	10000	"data.frame"
3056054	"loop"	100	10000	"data.frame"
4973607	"colSums"	100	10000	"data.frame"
5286315	"colSums"	100	10000	"data.frame"
16099608	"apply"	100	10000	"data.frame"
6549325	"colSums"	100	10000	"data.frame"
3938633	"loop"	100	10000	"data.frame"
5456392	"colSums"	100	10000	"data.frame"
3383566	"loop"	100	10000	"data.frame"
8286602	"colSums"	100	10000	"data.frame"
2941811	"loop"	100	10000	"data.frame"
5197450	"colSums"	100	10000	"data.frame"
3783928	"loop"	100	10000	"data.frame"
17948507	"apply"	100	10000	"data.frame"
5424227	"colSums"	100	10000	"data.frame"
5053558	"colSums"	100	10000	"data.frame"
7352001	"colSums"	100	10000	"data.frame"
4392761	"loop"	100	10000	"data.frame"
4348687	"loop"	100	10000	"data.frame"
7380209	"colSums"	100	10000	"data.frame"
7353421	"colSums"	100	10000	"data.frame"
7470310	"colSums"	100	10000	"data.frame"
22800473	"apply"	100	10000	"data.frame"
18467014	"apply"	100	10000	"data.frame"
20368856	"apply"	100	10000	"data.frame"
4745727	"loop"	100	10000	"data.frame"
6131925	"colSums"	100	10000	"data.frame"
5771541	"colSums"	100	10000	"data.frame"
2857272	"loop"	100	10000	"data.frame"
2678774	"loop"	100	10000	"data.frame"
19122873	"apply"	100	10000	"data.frame"
3363240	"loop"	100	10000	"data.frame"
18586599	"apply"	100	10000	"data.frame"
16803178	"apply"	100	10000	"data.frame"
15848428	"apply"	100	10000	"data.frame"
3078100	"loop"	100	10000	"data.frame"
6541932	"colSums"	100	10000	"data.frame"
22348952	"apply"	100	10000	"data.frame"
2980615	"loop"	100	10000	"data.frame"
4416630	"loop"	100	10000	"data.frame"
10026317	"colSums"	100	10000	"data.frame"
5646424	"colSums"	100	10000	"data.frame"
12628714	"apply"	100	10000	"data.frame"
4110936	"loop"	100	10000	"data.frame"
17625811	"apply"	100	10000	"data.frame"
3267451	"loop"	100	10000	"data.frame"
4023980	"loop"	100	10000	"data.frame"
18305465	"apply"	100	10000	"data.frame"
5664968	"colSums"	100	10000	"data.frame"
5246990	"colSums"	100	10000	"data.frame"
3445326	"loop"	100	10000	"data.frame"
6582715	"colSums"	100	10000	"data.frame"
7227273	"colSums"	100	10000	"data.frame"
4582899	"loop"	100	10000	"data.frame"
25057939	"apply"	100	10000	"data.frame"
65534496	"apply"	100	10000	"data.frame"
14767016	"apply"	100	10000	"data.frame"
4641535	"loop"	100	10000	"data.frame"
17184940	"apply"	100	10000	"data.frame"
3676786	"loop"	100	10000	"data.frame"
4472563	"colSums"	100	10000	"data.frame"
5752749	"colSums"	100	10000	"data.frame"
6954304	"colSums"	100	10000	"data.frame"
4616618	"loop"	100	10000	"data.frame"
7353972	"colSums"	100	10000	"data.frame"
4984120	"loop"	100	10000	"data.frame"
22806672	"apply"	100	10000	"data.frame"
19727389	"apply"	100	10000	"data.frame"
58849020	"colSums"	100	10000	"data.frame"
3182995	"loop"	100	10000	"data.frame"
14364028	"apply"	100	10000	"data.frame"
2694354	"loop"	100	10000	"data.frame"
6738068	"colSums"	100	10000	"data.frame"
4293433	"loop"	100	10000	"data.frame"
4705659	"loop"	100	10000	"data.frame"
7769041	"colSums"	100	10000	"data.frame"
20460200	"apply"	100	10000	"data.frame"
13981861	"apply"	100	10000	"data.frame"
5582458	"colSums"	100	10000	"data.frame"
2790922	"loop"	100	10000	"data.frame"
5983319	"colSums"	100	10000	"data.frame"
18529183	"apply"	100	10000	"data.frame"
17209069	"apply"	100	10000	"data.frame"
17167177	"apply"	100	10000	"data.frame"
5391856	"colSums"	100	10000	"data.frame"
2682812	"loop"	100	10000	"data.frame"
18202202	"apply"	100	10000	"data.frame"
3616058	"loop"	100	10000	"data.frame"
15880707	"apply"	100	10000	"data.frame"
5921978	"colSums"	100	10000	"data.frame"
6426515	"colSums"	100	10000	"data.frame"
3101800	"loop"	100	10000	"data.frame"
16627896	"apply"	100	10000	"data.frame"
4618647	"loop"	100	10000	"data.frame"
3992513	"loop"	100	10000	"data.frame"
6911792	"colSums"	100	10000	"data.frame"
22708664	"apply"	100	10000	"data.frame"
19907943	"apply"	100	10000	"data.frame"
5296708	"colSums"	100	10000	"data.frame"
4202455	"loop"	100	10000	"data.frame"
7249268	"colSums"	100	10000	"data.frame"
3570113	"loop"	100	10000	"data.frame"
3441519	"loop"	100	10000	"data.frame"
14153627	"apply"	100	10000	"data.frame"
8430676	"colSums"	100	10000	"data.frame"
6099364	"colSums"	100	10000	"data.frame"
5334237	"colSums"	100	10000	"data.frame"
4609387	"colSums"	100	10000	"data.frame"
5742856	"colSums"	100	10000	"data.frame"
19860664	"apply"	100	10000	"data.frame"
3403805	"loop"	100	10000	"data.frame"
14064502	"apply"	100	10000	"data.frame"
9116459	"colSums"	100	10000	"data.frame"
5857505	"colSums"	100	10000	"data.frame"
22698407	"apply"	100	10000	"data.frame"
3783808	"loop"	100	10000	"data.frame"
7125987	"colSums"	100	10000	"data.frame"
18202465	"apply"	100	10000	"data.frame"
5198062	"colSums"	100	10000	"data.frame"
5531082	"colSums"	100	10000	"data.frame"
19083115	"apply"	100	10000	"data.frame"
14649105	"apply"	100	10000	"data.frame"
16708324	"apply"	100	10000	"data.frame"
3745824	"loop"	100	10000	"data.frame"
15243471	"apply"	100	10000	"data.frame"
16697745	"apply"	100	10000	"data.frame"
4865848	"colSums"	100	10000	"data.frame"
26094466	"apply"	100	10000	"data.frame"
20239172	"apply"	100	10000	"data.frame"
7262175	"colSums"	100	10000	"data.frame"
20380831	"apply"	100	10000	"data.frame"
20163432	"apply"	100	10000	"data.frame"
10167489	"colSums"	100	10000	"data.frame"
7263356	"colSums"	100	10000	"data.frame"
18641092	"apply"	100	10000	"data.frame"
3060688	"loop"	100	10000	"data.frame"
16478831	"apply"	100	10000	"data.frame"
19201311	"apply"	100	10000	"data.frame"
15018451	"apply"	100	10000	"data.frame"
17589634	"apply"	100	10000	"data.frame"
4682001	"loop"	100	10000	"data.frame"
6037125	"colSums"	100	10000	"data.frame"
16127126	"apply"	100	10000	"data.frame"
3150751	"loop"	100	10000	"data.frame"
69829751	"apply"	100	10000	"data.frame"
7580774	"colSums"	100	10000	"data.frame"
4313515	"loop"	100	10000	"data.frame"
20115656	"apply"	100	10000	"data.frame"
4851102	"loop"	100	10000	"data.frame"
5260805	"loop"	100	10000	"data.frame"
6936903	"colSums"	100	10000	"data.frame"
3177284	"loop"	100	10000	"data.frame"
2916301	"loop"	100	10000	"data.frame"
6502926	"colSums"	100	10000	"data.frame"
3434855	"loop"	100	10000	"data.frame"
7158714	"colSums"	100	10000	"data.frame"
4282498	"loop"	100	10000	"data.frame"
7104125	"colSums"	100	10000	"data.frame"
8255516	"colSums"	100	10000	"data.frame"
19524145	"apply"	100	10000	"data.frame"
4579487	"loop"	100	10000	"data.frame"
23105723	"apply"	100	10000	"data.frame"
4231449	"loop"	100	10000	"data.frame"
21086452	"apply"	100	10000	"data.frame"
16215980	"apply"	100	10000	"data.frame"
8121908	"colSums"	100	10000	"data.frame"
7163821	"colSums"	100	10000	"data.frame"
15391810	"apply"	100	10000	"data.frame"
7194892	"colSums"	100	10000	"data.frame"
5572061	"colSums"	100	10000	"data.frame"
2999454	"loop"	100	10000	"data.frame"
15264687	"apply"	100	10000	"data.frame"
5217604	"colSums"	100	10000	"data.frame"
6743991	"colSums"	100	10000	"data.frame"
17917964	"apply"	100	10000	"data.frame"
2728563	"loop"	100	10000	"data.frame"
2578352	"loop"	100	10000	"data.frame"
21622737	"apply"	100	10000	"data.frame"
26735912	"apply"	100	10000	"data.frame"
4750378	"loop"	100	10000	"data.frame"
7290335	"colSums"	100	10000	"data.frame"
14916182	"apply"	100	10000	"data.frame"
7521993	"colSums"	100	10000	"data.frame"
4626523	"loop"	100	10000	"data.frame"
7835647	"colSums"	100	10000	"data.frame"
9929599	"colSums"	100	10000	"data.frame"
4837226	"loop"	100	10000	"data.frame"
7625021	"colSums"	100	10000	"data.frame"
13534221	"apply"	100	10000	"data.frame"
2581519	"loop"	100	10000	"data.frame"
5741514	"colSums"	100	10000	"data.frame"
7247773	"colSums"	100	10000	"data.frame"
4378862	"loop"	100	10000	"data.frame"
8405861	"loop"	100	10000	"data.frame"
20395293	"apply"	100	10000	"data.frame"
4544820	"loop"	100	10000	"data.frame"
7335419	"colSums"	100	10000	"data.frame"
22176348	"apply"	100	10000	"data.frame"
7263952	"colSums"	100	10000	"data.frame"
4869675	"loop"	100	10000	"data.frame"
4508391	"loop"	100	10000	"data.frame"
3897016	"loop"	100	10000	"data.frame"
22663552	"apply"	100	10000	"data.frame"
5304336	"loop"	100	10000	"data.frame"
19810345	"apply"	100	10000	"data.frame"
2713036	"loop"	100	10000	"data.frame"
6550782	"colSums"	100	10000	"data.frame"
14776869	"apply"	100	10000	"data.frame"
8807807	"colSums"	100	10000	"data.frame"
5300268	"colSums"	100	10000	"data.frame"
14306208	"apply"	100	10000	"data.frame"
16105295	"apply"	100	10000	"data.frame"
24732247	"apply"	100	10000	"data.frame"
7376953	"colSums"	100	10000	"data.frame"
22181528	"apply"	100	10000	"data.frame"
11535118	"colSums"	100	10000	"data.frame"
4466724	"loop"	100	10000	"data.frame"
73289340	"apply"	100	10000	"data.frame"
3228470	"loop"	100	10000	"data.frame"
13123231	"apply"	100	10000	"data.frame"
5627126	"colSums"	100	10000	"data.frame"
3019180	"loop"	100	10000	"data.frame"
2987345	"loop"	100	10000	"data.frame"
3666329	"loop"	100	10000	"data.frame"
5173916	"colSums"	100	10000	"data.frame"
5077770	"colSums"	100	10000	"data.frame"
14992745	"apply"	100	10000	"data.frame"
3405215	"loop"	100	10000	"data.frame"
4928602	"colSums"	100	10000	"data.frame"
3071224	"loop"	100	10000	"data.frame"
4996008	"colSums"	100	10000	"data.frame"
5040834	"colSums"	100	10000	"data.frame"
5072966	"colSums"	100	10000	"data.frame"
2927146	"loop"	100	10000	"data.frame"
16180155	"apply"	100	10000	"data.frame"
5102404	"colSums"	100	10000	"data.frame"
5208742	"colSums"	100	10000	"data.frame"
3233866	"loop"	100	10000	"data.frame"
16136931	"apply"	100	10000	"data.frame"
2941872	"loop"	100	10000	"data.frame"
18301393	"apply"	100	10000	"data.frame"
2939100	"loop"	100	10000	"data.frame"
5331495	"colSums"	100	10000	"data.frame"
17005727	"apply"	100	10000	"data.frame"
3635308	"loop"	100	10000	"data.frame"
19195898	"apply"	100	10000	"data.frame"
3219436	"loop"	100	10000	"data.frame"
5732670	"colSums"	100	10000	"data.frame"
16945905	"apply"	100	10000	"data.frame"
3814597	"loop"	100	10000	"data.frame"
5844458	"colSums"	100	10000	"data.frame"
3027437	"loop"	100	10000	"data.frame"
3121132	"loop"	100	10000	"data.frame"
17895862	"apply"	100	10000	"data.frame"
19442216	"apply"	100	10000	"data.frame"
7416618	"colSums"	100	10000	"data.frame"
3585000	"loop"	100	10000	"data.frame"
6478025	"colSums"	100	10000	"data.frame"
16418872	"apply"	100	10000	"data.frame"
4878100	"loop"	100	10000	"data.frame"
7612865	"colSums"	100	10000	"data.frame"
5771512	"colSums"	100	10000	"data.frame"
18012260	"apply"	100	10000	"data.frame"
10766313	"colSums"	100	10000	"data.frame"
7608541	"colSums"	100	10000	"data.frame"
20458349	"apply"	100	10000	"data.frame"
10482657	"colSums"	100	10000	"data.frame"
4116108	"loop"	100	10000	"data.frame"
14476716	"apply"	100	10000	"data.frame"
8108902	"colSums"	100	10000	"data.frame"
6356275	"colSums"	100	10000	"data.frame"
5358993	"colSums"	100	10000	"data.frame"
7543145	"colSums"	100	10000	"data.frame"
71169167	"apply"	100	10000	"data.frame"
19010913	"apply"	100	10000	"data.frame"
22822027	"apply"	100	10000	"data.frame"
5080793	"loop"	100	10000	"data.frame"
4339196	"loop"	100	10000	"data.frame"
7227799	"colSums"	100	10000	"data.frame"
4395146	"loop"	100	10000	"data.frame"
17058103	"apply"	100	10000	"data.frame"
7636694	"colSums"	100	10000	"data.frame"
14933400	"apply"	100	10000	"data.frame"
5215562	"colSums"	100	10000	"data.frame"
4755870	"loop"	100	10000	"data.frame"
10006494	"colSums"	100	10000	"data.frame"
3327492	"loop"	100	10000	"data.frame"
5905905	"colSums"	100	10000	"data.frame"
3054077	"loop"	100	10000	"data.frame"
2641596	"loop"	100	10000	"data.frame"
5389509	"colSums"	100	10000	"data.frame"
22744808	"apply"	100	10000	"data.frame"
9614263	"colSums"	100	10000	"data.frame"
7412484	"colSums"	100	10000	"data.frame"
4395482	"loop"	100	10000	"data.frame"
4529404	"loop"	100	10000	"data.frame"
14830426	"apply"	100	10000	"data.frame"
3126626	"loop"	100	10000	"data.frame"
2922225	"loop"	100	10000	"data.frame"
3116655	"loop"	100	10000	"data.frame"
15531317	"apply"	100	10000	"data.frame"
3122212	"loop"	100	10000	"data.frame"
7323398	"colSums"	100	10000	"data.frame"
17828871	"apply"	100	10000	"data.frame"
3750854	"loop"	100	10000	"data.frame"
2882740	"loop"	100	10000	"data.frame"
2699114	"loop"	100	10000	"data.frame"
17400358	"apply"	100	10000	"data.frame"
7773855	"colSums"	100	10000	"data.frame"
14085057	"apply"	100	10000	"data.frame"
5426451	"colSums"	100	10000	"data.frame"
17602454	"apply"	100	10000	"data.frame"
4738424	"colSums"	100	10000	"data.frame"
2781062	"loop"	100	10000	"data.frame"
22684196	"apply"	100	10000	"data.frame"
7063262	"colSums"	100	10000	"data.frame"
7894287	"colSums"	100	10000	"data.frame"
18977260	"apply"	100	10000	"data.frame"
2975638	"loop"	100	10000	"data.frame"
4430784	"colSums"	100	10000	"data.frame"
2754483	"loop"	100	10000	"data.frame"
13867109	"apply"	100	10000	"data.frame"
3352269	"loop"	100	10000	"data.frame"
3473384	"loop"	100	10000	"data.frame"
6294573	"colSums"	100	10000	"data.frame"
3082472	"loop"	100	10000	"data.frame"
7395294	"colSums"	100	10000	"data.frame"
5755032	"colSums"	100	10000	"data.frame"
14895585	"apply"	100	10000	"data.frame"
4727976	"colSums"	100	10000	"data.frame"
2621503	"loop"	100	10000	"data.frame"
15556526	"apply"	100	10000	"data.frame"
17493317	"apply"	100	10000	"data.frame"
19253173	"apply"	100	10000	"data.frame"
13709972	"apply"	100	10000	"data.frame"
21027482	"apply"	100	10000	"data.frame"
20382947	"apply"	100	10000	"data.frame"
23007127	"apply"	100	10000	"data.frame"
5134023	"colSums"	100	10000	"data.frame"
16065483	"apply"	100	10000	"data.frame"
3445895	"loop"	100	10000	"data.frame"
17812503	"apply"	100	10000	"data.frame"
23478846	"apply"	100	10000	"data.frame"
5898791	"colSums"	100	10000	"data.frame"
3521259	"loop"	100	10000	"data.frame"
6642207	"colSums"	100	10000	"data.frame"
14719259	"apply"	100	10000	"data.frame"
3713332	"loop"	100	10000	"data.frame"
3485706	"loop"	100	10000	"data.frame"
16390568	"apply"	100	10000	"data.frame"
58838823	"colSums"	100	10000	"data.frame"
3384139	"loop"	100	10000	"data.frame"
17686638	"apply"	100	10000	"data.frame"
4171280	"loop"	100	10000	"data.frame"
13222772	"apply"	100	10000	"data.frame"
15784522	"apply"	100	10000	"data.frame"
15759010	"apply"	100	10000	"data.frame"
23109322	"apply"	100	10000	"data.frame"
3602835	"loop"	100	10000	"data.frame"
2997849	"loop"	100	10000	"data.frame"
5349866	"colSums"	100	10000	"data.frame"
4720477	"loop"	100	10000	"data.frame"
6315197	"colSums"	100	10000	"data.frame"
16426178	"apply"	100	10000	"data.frame"
4324972	"loop"	100	10000	"data.frame"
25993257	"apply"	100	10000	"data.frame"
7313847	"colSums"	100	10000	"data.frame"
18073087	"apply"	100	10000	"data.frame"
4884935	"colSums"	100	10000	"data.frame"
16223423	"apply"	100	10000	"data.frame"
14723692	"apply"	100	10000	"data.frame"
17486991	"apply"	100	10000	"data.frame"
3302214	"loop"	100	10000	"data.frame"
3267685	"loop"	100	10000	"data.frame"
4792022	"colSums"	100	10000	"data.frame"
2612325	"loop"	100	10000	"data.frame"
2790340	"loop"	100	10000	"data.frame"
19738339	"apply"	100	10000	"data.frame"
4088350	"loop"	100	10000	"data.frame"
3164105	"loop"	100	10000	"data.frame"
6911955	"colSums"	100	10000	"data.frame"
18165744	"apply"	100	10000	"data.frame"
5629791	"colSums"	100	10000	"data.frame"
2660770	"loop"	100	10000	"data.frame"
18052347	"apply"	100	10000	"data.frame"
3334148	"loop"	100	10000	"data.frame"
6689145	"colSums"	100	10000	"data.frame"
5433777	"colSums"	100	10000	"data.frame"
4980512	"colSums"	100	10000	"data.frame"
7857928	"colSums"	100	10000	"data.frame"
15241767	"apply"	100	10000	"data.frame"
3696642	"loop"	100	10000	"data.frame"
2868625	"loop"	100	10000	"data.frame"
7702435	"colSums"	100	10000	"data.frame"
4682752	"loop"	100	10000	"data.frame"
20198916	"apply"	100	10000	"data.frame"
13859401	"apply"	100	10000	"data.frame"
6101464	"colSums"	100	10000	"data.frame"
3498225	"loop"	100	10000	"data.frame"
14743391	"apply"	100	10000	"data.frame"
6623915	"colSums"	100	10000	"data.frame"
23031679	"apply"	100	10000	"data.frame"
23144381	"apply"	100	10000	"data.frame"
18058967	"apply"	100	10000	"data.frame"
17935070	"apply"	100	10000	"data.frame"
5326083	"colSums"	100	10000	"data.frame"
3025929	"loop"	100	10000	"data.frame"
6119158	"colSums"	100	10000	"data.frame"
3396074	"loop"	100	10000	"data.frame"
17630785	"apply"	100	10000	"data.frame"
8113781	"colSums"	100	10000	"data.frame"
53522884	"colSums"	100	10000	"data.frame"
6372647	"colSums"	100	10000	"data.frame"
13789032	"apply"	100	10000	"data.frame"
5498022	"colSums"	100	10000	"data.frame"
3347993	"loop"	100	10000	"data.frame"
5233428	"colSums"	100	10000	"data.frame"
16245748	"apply"	100	10000	"data.frame"
6969575	"colSums"	100	10000	"data.frame"
4450105	"loop"	100	10000	"data.frame"
7846378	"colSums"	100	10000	"data.frame"
4408568	"loop"	100	10000	"data.frame"
4130086	"loop"	100	10000	"data.frame"
4575133	"loop"	100	10000	"data.frame"
6412114	"colSums"	100	10000	"data.frame"
17772237	"apply"	100	10000	"data.frame"
13094840	"apply"	100	10000	"data.frame"
16425285	"apply"	100	10000	"data.frame"
18291582	"apply"	100	10000	"data.frame"
18530793	"apply"	100	10000	"data.frame"
4980450	"colSums"	100	10000	"data.frame"
2684336	"loop"	100	10000	"data.frame"
4303075	"loop"	100	10000	"data.frame"
19708412	"apply"	100	10000	"data.frame"
3453939	"loop"	100	10000	"data.frame"
5148860	"colSums"	100	10000	"data.frame"
3746694	"loop"	100	10000	"data.frame"
19490912	"apply"	100	10000	"data.frame"
2696565	"loop"	100	10000	"data.frame"
3006105	"loop"	100	10000	"data.frame"
2560601	"loop"	100	10000	"data.frame"
2739962	"loop"	100	10000	"data.frame"
6076217	"colSums"	100	10000	"data.frame"
6567009	"colSums"	100	10000	"data.frame"
3443642	"loop"	100	10000	"data.frame"
16950976	"apply"	100	10000	"data.frame"
3237267	"loop"	100	10000	"data.frame"
5023316	"colSums"	100	10000	"data.frame"
6033322	"colSums"	100	10000	"data.frame"
17007306	"apply"	100	10000	"data.frame"
3059005	"loop"	100	10000	"data.frame"
9801734	"colSums"	100	10000	"data.frame"
10443798	"colSums"	100	10000	"data.frame"
17718719	"apply"	100	10000	"data.frame"
2956253	"loop"	100	10000	"data.frame"
2933743	"loop"	100	10000	"data.frame"
13158637	"apply"	100	10000	"data.frame"
16947374	"apply"	100	10000	"data.frame"
13881738	"apply"	100	10000	"data.frame"
6800208	"colSums"	100	10000	"data.frame"
4213299	"loop"	100	10000	"data.frame"
23243193	"apply"	100	10000	"data.frame"
7160286	"colSums"	100	10000	"data.frame"
4295217	"loop"	100	10000	"data.frame"
7354284	"colSums"	100	10000	"data.frame"
4468791	"loop"	100	10000	"data.frame"
7643327	"colSums"	100	10000	"data.frame"
4445730	"loop"	100	10000	"data.frame"
4237287	"loop"	100	10000	"data.frame"
4314098	"loop"	100	10000	"data.frame"
7904871	"colSums"	100	10000	"data.frame"
4727612	"colSums"	100	10000	"data.frame"
14634238	"apply"	100	10000	"data.frame"
14698207	"apply"	100	10000	"data.frame"
3108203	"loop"	100	10000	"data.frame"
5589727	"colSums"	100	10000	"data.frame"
5785698	"colSums"	100	10000	"data.frame"
3143045	"loop"	100	10000	"data.frame"
16593744	"apply"	100	10000	"data.frame"
4418947	"loop"	100	10000	"data.frame"
3624884	"loop"	100	10000	"data.frame"
3759909	"loop"	100	10000	"data.frame"
3079327	"loop"	100	10000	"data.frame"
16381186	"apply"	100	10000	"data.frame"
3466028	"loop"	100	10000	"data.frame"
5480508	"colSums"	100	10000	"data.frame"
3641394	"loop"	100	10000	"data.frame"
5797864	"colSums"	100	10000	"data.frame"
4265388	"loop"	100	10000	"data.frame"
24092725	"apply"	100	10000	"data.frame"
18232447	"apply"	100	10000	"data.frame"
2932672	"loop"	100	10000	"data.frame"
3565488	"loop"	100	10000	"data.frame"
18572463	"apply"	100	10000	"data.frame"
20202117	"apply"	100	10000	"data.frame"
18950285	"apply"	100	10000	"data.frame"
6666008	"colSums"	100	10000	"data.frame"
3125296	"loop"	100	10000	"data.frame"
3422692	"loop"	100	10000	"data.frame"
6976600	"colSums"	100	10000	"data.frame"
5484806	"colSums"	100	10000	"data.frame"
19982677	"apply"	100	10000	"data.frame"
17617342	"apply"	100	10000	"data.frame"
59181747	"loop"	1000	10000	"matrix"
60077372	"loop"	1000	10000	"matrix"
50468606	"loop"	1000	10000	"matrix"
16641630	"colSums"	1000	10000	"matrix"
57903691	"loop"	1000	10000	"matrix"
15727582	"colSums"	1000	10000	"matrix"
59417344	"loop"	1000	10000	"matrix"
63968687	"loop"	1000	10000	"matrix"
150441113	"apply"	1000	10000	"matrix"
57962938	"loop"	1000	10000	"matrix"
54271465	"loop"	1000	10000	"matrix"
14108636	"colSums"	1000	10000	"matrix"
66505492	"loop"	1000	10000	"matrix"
12852714	"colSums"	1000	10000	"matrix"
156467120	"apply"	1000	10000	"matrix"
17150214	"colSums"	1000	10000	"matrix"
209457072	"apply"	1000	10000	"matrix"
182672546	"apply"	1000	10000	"matrix"
15696331	"colSums"	1000	10000	"matrix"
218530456	"apply"	1000	10000	"matrix"
65517020	"loop"	1000	10000	"matrix"
192730338	"apply"	1000	10000	"matrix"
191951725	"apply"	1000	10000	"matrix"
209676487	"apply"	1000	10000	"matrix"
14163611	"colSums"	1000	10000	"matrix"
145313005	"apply"	1000	10000	"matrix"
212161217	"apply"	1000	10000	"matrix"
226960342	"apply"	1000	10000	"matrix"
70105776	"loop"	1000	10000	"matrix"
15977306	"colSums"	1000	10000	"matrix"
14682808	"colSums"	1000	10000	"matrix"
15031749	"colSums"	1000	10000	"matrix"
15900517	"colSums"	1000	10000	"matrix"
218107269	"apply"	1000	10000	"matrix"
64002926	"loop"	1000	10000	"matrix"
15166959	"colSums"	1000	10000	"matrix"
14516990	"colSums"	1000	10000	"matrix"
15876046	"colSums"	1000	10000	"matrix"
58352884	"loop"	1000	10000	"matrix"
59566250	"loop"	1000	10000	"matrix"
249195334	"apply"	1000	10000	"matrix"
245280411	"apply"	1000	10000	"matrix"
67113749	"loop"	1000	10000	"matrix"
74264583	"loop"	1000	10000	"matrix"
69339823	"loop"	1000	10000	"matrix"
232775218	"apply"	1000	10000	"matrix"
14883300	"colSums"	1000	10000	"matrix"
14647336	"colSums"	1000	10000	"matrix"
219337617	"apply"	1000	10000	"matrix"
240031757	"apply"	1000	10000	"matrix"
14718525	"colSums"	1000	10000	"matrix"
58857295	"loop"	1000	10000	"matrix"
15245224	"colSums"	1000	10000	"matrix"
15307818	"colSums"	1000	10000	"matrix"
16141922	"colSums"	1000	10000	"matrix"
221767309	"apply"	1000	10000	"matrix"
225520239	"apply"	1000	10000	"matrix"
56537282	"loop"	1000	10000	"matrix"
198562588	"apply"	1000	10000	"matrix"
56105014	"loop"	1000	10000	"matrix"
15537464	"colSums"	1000	10000	"matrix"
213723856	"apply"	1000	10000	"matrix"
57884849	"loop"	1000	10000	"matrix"
63715246	"loop"	1000	10000	"matrix"
206587329	"apply"	1000	10000	"matrix"
60294262	"loop"	1000	10000	"matrix"
216901829	"apply"	1000	10000	"matrix"
14956318	"colSums"	1000	10000	"matrix"
208984380	"apply"	1000	10000	"matrix"
211988531	"apply"	1000	10000	"matrix"
63030821	"loop"	1000	10000	"matrix"
52139534	"loop"	1000	10000	"matrix"
56932852	"loop"	1000	10000	"matrix"
64473417	"loop"	1000	10000	"matrix"
14507339	"colSums"	1000	10000	"matrix"
17211202	"colSums"	1000	10000	"matrix"
218754101	"apply"	1000	10000	"matrix"
16140471	"colSums"	1000	10000	"matrix"
63044206	"loop"	1000	10000	"matrix"
14739495	"colSums"	1000	10000	"matrix"
14102959	"colSums"	1000	10000	"matrix"
217408357	"apply"	1000	10000	"matrix"
14885970	"colSums"	1000	10000	"matrix"
57404757	"loop"	1000	10000	"matrix"
199751761	"apply"	1000	10000	"matrix"
67566999	"loop"	1000	10000	"matrix"
199924942	"apply"	1000	10000	"matrix"
65413991	"loop"	1000	10000	"matrix"
57534247	"loop"	1000	10000	"matrix"
57568398	"loop"	1000	10000	"matrix"
15558820	"colSums"	1000	10000	"matrix"
216881083	"apply"	1000	10000	"matrix"
14275845	"colSums"	1000	10000	"matrix"
15243964	"colSums"	1000	10000	"matrix"
52385755	"loop"	1000	10000	"matrix"
59408475	"loop"	1000	10000	"matrix"
59546719	"loop"	1000	10000	"matrix"
62069435	"loop"	1000	10000	"matrix"
14589324	"colSums"	1000	10000	"matrix"
14461965	"colSums"	1000	10000	"matrix"
14662885	"colSums"	1000	10000	"matrix"
195658736	"apply"	1000	10000	"matrix"
226562184	"apply"	1000	10000	"matrix"
16948300	"colSums"	1000	10000	"matrix"
15805730	"colSums"	1000	10000	"matrix"
67352159	"loop"	1000	10000	"matrix"
222235299	"apply"	1000	10000	"matrix"
62563538	"loop"	1000	10000	"matrix"
216198096	"apply"	1000	10000	"matrix"
64966691	"loop"	1000	10000	"matrix"
60999830	"loop"	1000	10000	"matrix"
221467460	"apply"	1000	10000	"matrix"
215445333	"apply"	1000	10000	"matrix"
14326665	"colSums"	1000	10000	"matrix"
13752333	"colSums"	1000	10000	"matrix"
69123171	"loop"	1000	10000	"matrix"
65726698	"loop"	1000	10000	"matrix"
14713859	"colSums"	1000	10000	"matrix"
222776015	"apply"	1000	10000	"matrix"
213654088	"apply"	1000	10000	"matrix"
213654274	"apply"	1000	10000	"matrix"
